,compound1,compound2,compound3,compound4,compound5,compound6,compound7,compound8,compound9,compound10,compound11,compound12,compound13,compound14,compound15,compound16,compound17,compound18,compound19,compound20,compound21,compound22,compound23,compound24,compound25,compound26,compound27,compound28,compound29,compound30
I21,0.0,0.0,0.014907714651345936,0.01388545889991292,0.04624059983354556,0.0015192840661682984,0.005218714244987471,0.0,0.013064636228704785,0.00766943048278431,0.0,0.000506200275306624,0.20538068463607614,0.0400940034271659,0.002105767380719192,0.0,0.024197902770069744,0.01536453486483594,0.0,0.08072595042955441,0.0,0.017453134063013503,0.010418965878848595,0.01438157535547596,0.2813039524689568,0.0,0.004509548497170869,0.0,0.0,0.0
I22,0.0,0.0,0.0,0.006209547879534863,0.19318533490623524,0.01023019811272424,0.007814053015434301,0.05732512960006011,0.0045190953157450515,0.07033637489402794,0.0,0.01863138481234231,0.07410122129396103,0.013235498342677773,0.08449413898400181,0.01833971808549003,0.009142274206002323,0.0,0.011723749241780983,0.0480116350616535,0.007930935550906782,0.010459391462431597,0.0,0.006331579618519024,0.1400281651110726,0.0030441643230594375,0.005096540428461158,0.0,0.01816112061136285,0.007816415837079323
I23,0.18298636339983002,0.013403446583242643,0.0,0.006569978109308236,0.21501408481145773,0.0,0.0,0.04215629441699413,0.005220993462374918,0.061482213361562184,0.005025348836039854,0.008534080568866181,0.08128349839132323,0.013117277361159741,0.015424379996518387,0.009997620720425333,0.0,0.0,0.004456566787305661,0.02457511326139507,0.0,0.01871800312522617,0.005094963831644226,0.0,0.12129192640212645,0.004552119731517375,0.003471808560701352,0.011057129594682462,0.01888362060407148,0.005345980822090514
I24,0.0,0.0,0.009637240050454321,0.014859235489219014,0.021360243326835383,0.008007217443524601,0.0029751487249749763,0.0,0.012582462766415557,0.09963197177546256,0.0,0.0,0.17398009152369473,0.037958449118096975,0.0,0.0,0.0,0.010727793719901237,0.00449899620589771,0.06959332767311918,0.00676312929016994,0.02276909799907226,0.0,0.017008179237028135,0.23744471359990443,0.005491111020625582,0.010170389412080604,0.014198300145184039,0.0,0.010068585163586665
I25,0.053561066129601966,0.059169167778472254,0.03843378077508105,0.009783358694405192,0.0,0.01126956917816556,0.0,0.03902767427717567,0.006385371712729908,0.1746142429002824,0.06334217417884754,0.0,0.0,0.0,0.015621563535968046,0.023982701141721848,0.0,0.0,0.0,0.02261487896422417,0.02858715222918323,0.09547647350355688,0.0,0.01795554295024837,0.1280672947624586,0.007754065066123326,0.0,0.032325701438396456,0.037403325214538444,0.03038778306607463
I26,0.02131623126982511,0.038648020587918504,0.04452457534401712,0.009389424975542997,0.02975116941371817,0.002842333404947202,0.005488229169054917,0.04661290733318622,0.0026854711989165994,0.015137551741671309,0.0,0.007476097746611541,0.0,0.0,0.0,0.014495018734812893,0.017273349536699473,0.0,0.0025378150942693,0.03578476858253836,0.021681120788783516,0.09246742719714955,0.003599430114384332,0.0178342728899743,0.23487018703589743,0.016595894279680525,0.006690491119173007,0.028802677034582204,0.05957639975984109,0.014821644532546625
I27,0.10826745484704704,0.0,0.024752853207231224,0.004605524719453236,0.06321390103334219,0.0012287831690552347,0.001389881208453269,0.022244602698782576,0.004013983232925375,0.15602798651119396,0.009560449869982687,0.0020292887622774835,0.053583044120293064,0.008769757299168707,0.002690217855642609,0.0,0.0007749475423013493,0.00617728817995855,0.0019903141538582204,0.02271991614839721,0.004127754920016281,0.0970406343392405,0.0023475308052920353,0.0061836379229658015,0.16016975035126407,0.0039438890896113825,0.006153040888241051,0.013861168406890684,0.0914187673551114,0.004745675569958943
I28,0.0,0.025458321273006308,0.0,0.011332934118820106,0.0335803725155006,0.003845551590331549,0.00471986918439838,0.03685645110897507,0.0,0.21368973639246563,0.0,0.0027480443755481536,0.0,0.0,0.0046584034213460745,0.0,0.0163483544260585,0.0,0.0,0.04562771840956635,0.01212212157266464,0.0,0.0,0.0,0.3025968145532258,0.0,0.0,0.025533664707315457,0.010911543647507746,0.012239545450121778
I29,0.021353672963686628,0.01246230012018042,0.0,0.012152585007778499,0.07854258290315723,0.001630628459401734,0.004952086241183164,0.03728112091983177,0.0,0.19198365614520757,0.0,0.0017312267381461557,0.04800581916175196,0.0,0.0,0.013682352980098036,0.005074205820923191,0.0,0.01602171397202209,0.01728681406180606,0.01145294243140492,0.06701028824868771,0.0,0.004348307983822289,0.22701915696938352,0.0,0.002981996223047053,0.01125491688436039,0.08541445498807274,0.007191954851125208
I30,0.04369953386556743,0.015218537089910243,0.028137680448538625,0.00563031161707355,0.051392242574260213,0.010029337371346985,0.0021938637248709995,0.023790866105289278,0.003898035733767499,0.1765431469880244,0.008459345391445189,0.0,0.04548176556116924,0.010926111290227558,0.004847599111946464,0.0030411642292182584,0.014782372666608578,0.006607346179523236,0.0,0.04053712550731831,0.011746310288279643,0.07373045956210308,0.0,0.006636722881581578,0.20467494032635805,0.0,0.007946153122814803,0.018343833930942334,0.057609478169748055,0.006616485411168397
I31,0.0,0.0265046732249427,0.029499981214052458,0.008710787908003323,0.06643724672313395,0.010216419182008798,0.0024194508439493276,0.02481608108095215,0.0,0.02158993256506465,0.0,0.0,0.0548636830092596,0.01043763042670207,0.00938098389563103,0.014031723979567355,0.009161106186376137,0.0,0.0019971733292798296,0.029913012534317,0.013745907192239986,0.12777789929263353,0.0,0.0,0.20200953598343094,0.0,0.00712557875662858,0.0,0.09630086327397458,0.0
I32,0.024974534775541735,0.040581578703355756,0.02880151577413638,0.01122598881788296,0.0,0.014590044120591764,0.006667807634345207,0.0,0.006579092258171199,0.16459646608260817,0.0,0.016567344859598966,0.018157590803970936,0.0,0.004481756846047257,0.025675960951283612,0.0,0.0,0.011551564836130393,0.06014588790268834,0.019362537854147148,0.09703981001896295,0.0,0.02347739283152235,0.1298929970333253,0.011244495680552353,0.0,0.04087137458657504,0.030197117044926815,0.03556384281181038
J09,0.007021947772962601,0.04645374365654499,0.0,0.024949533720343125,0.06147453680390981,0.0105879918719117,0.011613864211904298,0.0,0.009082734034771955,0.014470278265837678,0.02277704482144717,0.003482985683200372,0.0872710830778369,0.0,0.004727540489549674,0.030635619735902224,0.0,0.0,0.037888466236219255,0.05615008159388397,0.01045923886415015,0.021345563682453873,0.0,0.017955245855444526,0.21575554387858487,0.006388767970973975,0.013069300512333269,0.041521632229287134,0.05560858785291374,0.017486066301205902
J10,0.1177688659200654,0.0,0.0,0.015588807373419729,0.06800763589079784,0.00831654688183208,0.005451320331943232,0.0,0.008918244545935759,0.02012305186508571,0.0,0.0050751578580802426,0.12090717455511464,0.0,0.0015886728037950355,0.011129466215944883,0.0,0.0,0.0019308230495363255,0.0478155982934534,0.003247602648588087,0.06096728463525292,0.0,0.0,0.2604785627747345,0.004938882444701889,0.012641036238991092,0.015692223153944956,0.0671189670514721,0.015475389332564673
J11,0.036946786876144236,0.0,0.007928320105896785,0.020489736764446775,0.03296928430253662,0.008572095254057567,0.006962602282135632,0.0,0.009729264186084916,0.01951169486614747,0.03021997759727315,0.005631984502773752,0.09763655521832794,0.0,0.0020227937859042754,0.018565248647080635,0.0,0.010715542044677425,0.002630648217683396,0.05770669280797307,0.004358788790801612,0.067880292980816,0.0,0.020286421178581635,0.22050826767221035,0.006461573411976013,0.013089384612946736,0.03906063416743468,0.05802653272676192,0.023098528277224827
J12,0.018745883003809204,0.022365253219129275,0.0,0.013606712316609473,0.14617455568848153,0.007454362636402474,0.007045765919318924,0.0,0.010800406136841596,0.010364335049542867,0.02157367092956963,0.0054320649646806525,0.10505924235555637,0.0,0.0041975108011499005,0.015375967308519619,0.0,0.0,0.009410107100575583,0.04315247685519734,0.0026214831398359384,0.018393612350801617,0.0,0.01289382589962257,0.2014647877306266,0.004109693292132196,0.01243901462648057,0.03332532962828529,0.05371598004851004,0.024668290130351874
J13,0.03906046589680612,0.03264653851364253,0.0,0.0219663660699993,0.14673509525603712,0.009578378394318679,0.008235834945154827,0.0,0.01391576810458273,0.01202820347684478,0.019062101869354472,0.0,0.10708225132938921,0.0,0.0038136984560373987,0.011158795509931945,0.0,0.0,0.009178749018718358,0.0,0.0031692927395836,0.021861776055331687,0.0,0.0,0.24398019483350245,0.0055378021562039045,0.00448431240633595,0.03055954790109819,0.06490658304457694,0.02383620089622623
J14,0.056577924855971476,0.0,0.0,0.015028658469242279,0.12941620839603749,0.007544289076466631,0.0,0.0,0.01132249894630868,0.018476112733104996,0.016470692302849498,0.0011690044136873925,0.11220107825653748,0.004521409537355107,0.0019723020247371767,0.016709111199267962,0.0026202544646179646,0.0,0.0018078453976072245,0.05040687483414867,0.003843761277253496,0.021447918348861193,0.0,0.012805185435693629,0.2263200480427218,0.003922251458559652,0.006152432138551534,0.017490521623951392,0.0683374946058113,0.019484753046919635
J15,0.06390460440039583,0.022778377721282907,0.0,0.014250517216861417,0.1723806882651005,0.0015874596394357347,0.005592740276241289,0.0,0.008494792343977847,0.017979738370293763,0.014961063845351426,0.0011759470398389888,0.09078291819438081,0.0,0.0015658420122673464,0.015204997347906955,0.0022503734396275093,0.008393378680259167,0.0017121413461074987,0.04293760861340378,0.003152546732195061,0.05043184932424815,0.0,0.0,0.2065364890250167,0.0038610503081168823,0.004528731561310904,0.01659609642294501,0.0756347475522291,0.006497411107191619
J16,0.04055804030511168,0.010686903788656645,0.011053660602742073,0.015626611256688423,0.11708336258387328,0.008126574266790736,0.005724347507745256,0.0,0.03162311952549446,0.010297582499773047,0.01968180800688576,0.0010144591491673468,0.08239194231223664,0.0,0.0,0.0067089377981169,0.0030204394183994923,0.0,0.0,0.04891038514404805,0.00410415151122602,0.05952087621811457,0.0,0.014572211040541194,0.21355213057009062,0.0,0.012165505101021554,0.03353107932890311,0.06313787824660777,0.0
J17,0.027244744511166305,0.0,0.0,0.013510225430319009,0.022938936376880787,0.0012678958863461757,0.0,0.0,0.010119159555673909,0.07009518820047901,0.020002904375731788,0.0,0.16494443849994103,0.04921498482064008,0.0019480490932357666,0.0,0.011397490071487014,0.012096619773144862,0.0,0.0,0.0,0.04021251489116565,0.005833937918514759,0.013745534221512416,0.25439256677282013,0.0004927999580355189,0.003523324583481402,0.0,0.044328586653259026,0.008407069788409665
J18,0.06419096789664953,0.0,0.005312736657086699,0.01231438599811544,0.019595538910546825,0.0005863938321034934,0.0030706790915073123,0.0,0.010432920390796322,0.07973931011057232,0.01912000135441288,0.002497395143017884,0.19981046059091043,0.035051597623485524,0.00229726976231082,0.0,0.01016172100919247,0.0,0.0,0.07269386625178585,0.007140009977196609,0.04691152002371416,0.0,0.015454038761988925,0.20506571457295258,0.00543263294368007,0.004675641258424062,0.0,0.0,0.014605617209887957
J19,0.06236181734324446,0.052798213802104664,0.0,0.016924565449776375,0.08455089393718275,0.0,0.0,0.0754103189224213,0.012950719573585349,0.10777852029189308,0.0,0.0,0.09114280268121909,0.0,0.0,0.016551195627733217,0.0,0.0,0.0,0.04240186909000316,0.0,0.01942890184031696,0.0,0.0,0.1727905358067158,0.0,0.0,0.0,0.0354443152522661,0.025838352070003855
J20,0.11634546593483193,0.06603932187141312,0.0,0.0,0.0,0.0,0.0,0.11491953946665016,0.0,0.0,0.14234885953201498,0.0,0.0,0.0,0.0,0.03878183512350174,0.0,0.0,0.0,0.10401328280116909,0.0,0.0,0.0,0.0,0.2640978153706189,0.0,0.0,0.0,0.025065809161450528,0.0
J21,0.0,0.0,0.0,0.013038332458498583,0.049342197286486415,0.0009244908851585616,0.0023309690009622433,0.0,0.010941669735515929,0.07595358531551358,0.0,0.0,0.1761189941657743,0.0,0.0,0.0,0.017643274963755562,0.01003895364377085,0.0,0.061429501667298034,0.0,0.03748762222201237,0.0,0.016070808910484742,0.2897818002897194,0.0008703894708945243,0.004136171723964158,0.009341531291684914,0.04302309033602594,0.004668533119631371
J22,0.05453452466755681,0.03068526056445618,0.0,0.007574324925701187,0.18551592062401284,0.008910604036633558,0.0,0.07529931716497487,0.0,0.0655071503771763,0.05636477608811473,0.016122541944762703,0.061561781876058916,0.0,0.0,0.01336350948221264,0.0,0.0,0.024415117360585804,0.02952800237986017,0.0,0.015101962145463327,0.0,0.0,0.1421692232555193,0.0032554760945034734,0.0,0.0,0.019881749217673782,0.006532174698023889
J23,0.058548905818692494,0.01897166054593407,0.0,0.00611795753193249,0.16062455541910564,0.009188661560669014,0.005505957371421908,0.06870117672312216,0.009497776712848145,0.08237084998032053,0.0,0.0,0.1131849442848751,0.0176810977228887,0.0,0.014708717545526898,0.0,0.0,0.01118105188278335,0.02821843307916803,0.0,0.012363627483677532,0.0,0.0,0.18700099172779833,0.004617084892916192,0.0032798506021235927,0.0,0.018357183900628724,0.0034831921380790907
J24,0.0,0.0,0.0,0.01958196141576373,0.03233249923169887,0.0,0.0040862561359962715,0.0,0.017894399243434538,0.09873203105139261,0.0,0.000655037703147034,0.21221185280371369,0.021681045383114928,0.0,0.0,0.0,0.0,0.0,0.0,0.01071311390343285,0.05975831005194038,0.0,0.0,0.28761417403013967,0.0007484421369651073,0.0,0.0,0.0,0.0077630604362579686
J26,0.015944985917167392,0.015248569527596286,0.023950172934886473,0.005388486345569191,0.07230014244751867,0.002031901072112485,0.0019088805879959958,0.03343557170806917,0.0037945996193207506,0.18943539512836985,0.013991404934111863,0.009313741383604784,0.04211424946072457,0.0,0.0,0.01054806085241769,0.01128556905292205,0.0,0.001301814686092473,0.020884924228101568,0.008688894546244143,0.08866728432846503,0.0,0.006177576871344391,0.19520880606431487,0.00801110619190325,0.004991309748103683,0.0,0.07773563456254845,0.006356493652974708
J27,0.04048854235657928,0.04998714781012739,0.029896440582448794,0.025173046128172626,0.0,0.005629817667179025,0.01296154848438676,0.06033292998872919,0.0,0.042832961473791176,0.017262240187578458,0.02473054682696258,0.0,0.0,0.01785690825690125,0.02515649597847678,0.0,0.0,0.030744067884809007,0.0639108982588484,0.03348183385016852,0.04429287642544087,0.0,0.020447508597620706,0.18488213476197538,0.0,0.006454542860315493,0.028686508316812877,0.06034678589305011,0.036651420001283734
J28,0.014653571280878594,0.020805489609267945,0.032959972075198525,0.005768306324631322,0.030981495983207305,0.0010323963597830945,0.0027306554321940156,0.03300561643971388,0.0049157582203870984,0.20643545262742313,0.0,0.002657837938222268,0.042199625530894375,0.0,0.012547802237243624,0.013127856098379463,0.010189527697653581,0.0,0.002034897135493167,0.0372624891724415,0.014467531591406277,0.07871715434764165,0.0,0.007342288374057252,0.17070032409960334,0.007780237415920314,0.006499431347966972,0.01851177518371719,0.09037020426103878,0.005598724675620437
J29,0.07344066464140965,0.06327546145493701,0.031936563779235726,0.017683647062505487,0.018602436902565946,0.02168458360789678,0.009400504621445522,0.0,0.009015254040390821,0.015536483031742043,0.05269348819362671,0.0,0.01834593750403261,0.0,0.011360829384954686,0.0207070664097699,0.0,0.0,0.0,0.06024757405067488,0.03044479880099931,0.0941413965490942,0.0,0.0,0.17076084695943541,0.013960075138109899,0.0,0.060793105373950135,0.041123240548560376,0.041218833639884836
J30,0.032221272513829925,0.021155179693433657,0.029555954244556537,0.008015862559983709,0.06434595612497537,0.00314978327345906,0.003457222526195969,0.04211459796560391,0.005509043634459449,0.019003741316426515,0.0,0.0029608144703971257,0.0589704651217205,0.0,0.005959191964009995,0.01590353831405576,0.0,0.0,0.0025340633579736976,0.03192834910763869,0.006002324820548375,0.10342871442306426,0.0059599141722138415,0.007579619726053639,0.2511489277845104,0.01093568666565953,0.007345914034115728,0.0166505382099869,0.08349702219575882,0.00875400981427281
J31,0.0,0.03379833149554414,0.03858210937311476,0.014230343673193036,0.07001728167480321,0.0036842892804337915,0.006381229846539328,0.038432074903829286,0.006229261123711941,0.018927457160627863,0.0,0.004543456013380093,0.0,0.0,0.01632300279499068,0.0,0.0,0.0,0.0027079288608537243,0.02386091164462142,0.01876221257084046,0.1352454994271426,0.0,0.010008519663274066,0.2725840532285213,0.011319103990738594,0.006883773655804775,0.0,0.09077021944379303,0.01234512929375409
J32,0.032129777671873645,0.022155142181965817,0.024408509944021176,0.008474322847000783,0.030860528073247268,0.01511888513834256,0.0038334624200667936,0.0,0.006155574979738405,0.16615614715300608,0.0,0.002591895436016006,0.009964421512582686,0.011056408059405439,0.003509420551883538,0.010539096210305944,0.016009972645753105,0.0,0.0011403176325182369,0.03488472916477418,0.009706293954175115,0.10659235061150982,0.005818575226218614,0.0,0.20432483439987242,0.011344536212825274,0.006096653788471423,0.0,0.050623990627896166,0.0
K09,0.07904036830958341,0.0,0.0,0.019803347958298002,0.13258791816454304,0.009846457073481309,0.00816882180845823,0.0,0.03499294720884552,0.015323465596318685,0.028989187889260942,0.0,0.11379005254399278,0.0,0.006007537211666535,0.013398623993620443,0.0,0.0,0.0,0.06276799817782827,0.00831589961808094,0.06578167170138674,0.0,0.01630380362797538,0.01496781382796768,0.006166700791801346,0.013180985764225422,0.03877723732727873,0.058315133424829114,0.030679642903278723
K10,0.04210958733599224,0.036304656363456186,0.00566639324972155,0.015433856228880691,0.07829992496247921,0.007868616881957998,0.005609136270247525,0.0,0.011406967377981608,0.016152822898673223,0.0,0.005091953842231763,0.10619916834120942,0.00451281199649838,0.0018173205272699422,0.013138886277385702,0.0025007547519326845,0.010308987439757075,0.0,0.050830805604203784,0.0038927940943386708,0.06208421243989204,0.0,0.014270190770435544,0.2153732793409294,0.005473766684805278,0.006524896331095388,0.0192468920402981,0.05685565216674833,0.013707780240234536
K11,0.0736672704898505,0.0,0.0,0.019275071986633193,0.08755781267539434,0.0,0.009185393403020303,0.0,0.009950460894189554,0.012523885150304032,0.025780160922503324,0.02384295869445863,0.10612287023052026,0.00603418091569338,0.002253253262927625,0.011782529224016347,0.0,0.0,0.0,0.06296294191228109,0.004570271174172026,0.060477626875411,0.0,0.020180153477947972,0.16017245066438074,0.006291171714214629,0.012278444274142727,0.05527230207029627,0.03922961855540534,0.004769594774921872
K12,0.2151426888243518,0.0,0.0054116171871258015,0.014208807491062974,0.10037136626308373,0.007076653093421506,0.005842691684880625,0.0,0.007702558704029869,0.011480008561013647,0.0,0.0059237467695407095,0.06333126190093635,0.0034245677038586228,0.004337775116189546,0.011823650321762443,0.001060294641266273,0.0,0.0015301394089724933,0.04040716467241625,0.0026505639972367323,0.049666392835339614,0.0,0.011372661169191197,0.19964857580643003,0.0035780000116503096,0.012109046882816396,0.025774628163185247,0.05310065345593891,0.01439370058020303
K13,0.03331249012125127,0.0,0.0,0.016808791874887485,0.10309976718517229,0.007086019741599167,0.0,0.0,0.013221483639235228,0.014305258260095537,0.03084791636197654,0.004859889341246991,0.12288963188340961,0.0,0.002625978217654357,0.008650249484465683,0.0,0.0,0.005585708535681865,0.05214644832286005,0.004795088560560584,0.06028745375072246,0.0,0.017669786922034254,0.2052450143083641,0.004700142785467478,0.01444843476946983,0.023262810720083415,0.058232207522628913,0.043855958758543694
K14,0.03262102011294454,0.0,0.0,0.017159844279310395,0.11929398176359586,0.008220646912773435,0.006102027273910528,0.0,0.010306659887914016,0.01744126553847943,0.0,0.0011936437197447997,0.09242109735165416,0.004707710229898071,0.0020755431048605916,0.019042265397502648,0.0029794097203959353,0.010216554522895256,0.0025837077202858134,0.05319321713680895,0.00416647289182224,0.06399975502807062,0.008563929759834952,0.014550012085425642,0.2191622088743906,0.0015131874541459698,0.008742054343646593,0.021206738858370915,0.06131851891914355,0.01736079783633119
K15,0.04834049527839337,0.034993898058323175,0.005723233238342103,0.017055243683420308,0.08731993499875156,0.00896772675772034,0.0063994161911615395,0.0,0.010011403010581958,0.01801572413473074,0.0,0.007962434017109679,0.11225285313609858,0.004038568880786944,0.0019525392420101182,0.017767186260547015,0.0024288725115935495,0.010869937091769644,0.0022165359190414115,0.05166841443489772,0.0040279810808975846,0.021926326185624637,0.0,0.016956610153669463,0.19990275601029434,0.0,0.014190746045688684,0.018027419263916995,0.07287967671167343,0.021870035215882162
K16,0.051723693702139306,0.02754445010761017,0.0053278794800828335,0.01706796617522434,0.1099357011887674,0.00087798278144455,0.004786073709117865,0.0,0.006739914863029672,0.016866881957755275,0.019934085046247593,0.0013787716926708556,0.08862452854169227,0.004559222810504881,0.0017132613285508384,0.017407941077920007,0.0028661330988249936,0.011062383851055882,0.0041944687510851895,0.05073659407834506,0.003878152044361704,0.05349256633432396,0.0,0.0,0.2066076561927707,0.004787612793739505,0.015018579876969258,0.017118917781873657,0.07940630902511427,0.020312352784674186
K17,0.04722191440292744,0.016016808761303007,0.0,0.005820962579555423,0.19515555833548104,0.0,0.0,0.04674281675496863,0.006722613555504639,0.08893309323156132,0.0,0.0,0.09334464340342744,0.0254880254160657,0.0,0.0108253306801021,0.017047861517140987,0.0,0.018710578572517178,0.03106837592516824,0.0,0.023122122191145126,0.0,0.0,0.18487324468036864,0.002206502117023377,0.006237333691167764,0.014053094561129777,0.0295990350196589,0.004932370242725295
K18,0.023029232980366098,0.0,0.0,0.014905232662673398,0.030798319509409387,0.0007803097567750989,0.0028787252744882385,0.0,0.01060285160370061,0.0805003654129544,0.0,0.0014624421739588098,0.17035252269366719,0.04095318656312154,0.0019989149567057104,0.028107232759208883,0.006977236296963788,0.010509083806138865,0.0056263411561402075,0.07001568666053623,0.0,0.03804331089325541,0.0,0.013021047285975324,0.2434226284164487,0.0,0.0042576259300341306,0.0,0.0,0.011026722691870956
K19,0.032091082407057485,0.029327182289368064,0.0,0.009721267286299044,0.1724739719199776,0.0,0.0,0.0,0.009879633133313848,0.09717744964959288,0.0,0.020864433531399888,0.11558801856894124,0.0,0.0,0.013494628058501183,0.0,0.0,0.02124062064481449,0.025236617984949774,0.0,0.008224295656665173,0.0,0.017095690237601827,0.2226458151824285,0.0,0.004470330996818756,0.012474002585619681,0.029424035903930182,0.007450087508302597
K20,0.028341497171715354,0.0,0.007234100287452094,0.013163321628855609,0.019037330771811755,0.0006218910479683742,0.0027425256550151333,0.0,0.010154991175220418,0.07857638832909401,0.0,0.0017336248424055206,0.1497820929833495,0.030519413475338212,0.0,0.0,0.02708545057211307,0.0,0.0,0.08598355104433528,0.007544340723985463,0.03599979591453112,0.0,0.015927247969595496,0.1887229287803072,0.0007763666968774418,0.004258828316598784,0.021056652842208274,0.045467188802264455,0.010776484060079803
K21,0.03250649176526522,0.01609043931821711,0.0,0.007547471448662798,0.13665749646779876,0.005902979392227825,0.0,0.05413301702450008,0.0076327028060038955,0.07725367547419167,0.0,0.01792915191452109,0.09480100664844789,0.023811921491686934,0.03444841338328094,0.0,0.012152041983607618,0.0,0.0255959757241272,0.03287026124428218,0.0,0.013852959548648357,0.0,0.010455260985881894,0.19423429173594203,0.002552347126017931,0.006295391519021253,0.011713106915006556,0.02246480990874428,0.0052222188000135275
K22,0.040381940578039156,0.03520002614643292,0.0,0.007861497505875142,0.19090076964756456,0.006470329216010586,0.0,0.05313288863751079,0.0,0.0926164542738258,0.0,0.019000300803594033,0.085509245941402,0.0,0.0,0.01518712958273534,0.0,0.0,0.025662683845275834,0.03398120067204562,0.0,0.0054592971254783735,0.0,0.0,0.2261173330733013,0.0,0.0,0.0,0.026766467362788864,0.007367843127545648
K23,0.0,0.0,0.01172451288856254,0.01300506287447916,0.018014377789130245,0.0010694764249004642,0.003355417771640497,0.0,0.013875178040724065,0.04786849084006684,0.0,0.0006074628225223093,0.19774358894985444,0.0,0.0,0.0,0.0038268437695213116,0.0,0.0,0.005157568461454602,0.0,0.07028264129339931,0.0,0.018793691171524532,0.3329303885817841,0.0,0.005625526499009929,0.0,0.0689155278991831,0.010677012965915611
K24,0.0,0.0,0.0,0.017533698399569995,0.0,0.001073972132810282,0.0,0.0,0.012461001330248129,0.067273393425017,0.028696139525842726,0.0,0.1417344032625722,0.0,0.003158475100687009,0.01625789019664628,0.03491498631910288,0.0,0.0073372758203825335,0.1065938468912797,0.0,0.06034907982064341,0.022927326309216487,0.033423587236003145,0.2025761579474877,0.0,0.0,0.0,0.0,0.019280808247019516
K25,0.0,0.02871638409388279,0.025701948769290255,0.007813827468909369,0.0610843481443365,0.003589027734010224,0.0064457124041443535,0.043346807907513406,0.0059035002356222065,0.014766987533773066,0.0,0.00436553040963852,0.0,0.0,0.014188229325644015,0.0,0.016041439319463065,0.0,0.0,0.04744060788438028,0.01937836681678946,0.11430716494980747,0.0,0.010522612878720982,0.2606782034020308,0.012280808657034672,0.007270862232221777,0.01772927817982609,0.09412085120194309,0.018516501579277842
K26,0.04673176670411115,0.03451639244460569,0.03156732442012018,0.011707804992842746,0.02456143559173377,0.0037107203531910747,0.007309446387812522,0.0,0.008118825050480883,0.02811836063804498,0.0,0.0,0.018583752822808823,0.0,0.014837271177101334,0.0,0.0,0.007808580077303446,0.003497474445021755,0.06019266873362759,0.022926939242253468,0.12635062093030594,0.006254504421973606,0.01352134901917477,0.21477023913318,0.015247151571967212,0.002544604086252352,0.02716665810603779,0.06988625800292186,0.023448968352406206
K27,0.0,0.03375041900116317,0.03933155360824076,0.009870393644445762,0.04430849845049286,0.002666545822847282,0.005108797581572845,0.03389995504627066,0.00617242044635996,0.012692153134908405,0.015944276572140224,0.011548719670476784,0.0,0.0,0.010846686537129736,0.020926577602050727,0.0,0.0,0.011655423650641431,0.039914915938178336,0.015708464620906522,0.11645159618554546,0.0,0.008883296191356077,0.29522025114433237,0.010800781020734408,0.005290364907013335,0.02496967166408581,0.08366897790253837,0.008123035818449326
K28,0.031145770818147452,0.031153543852114607,0.030836157027299305,0.011171773012605444,0.06494149633969366,0.0023460116123192537,0.00566584529197264,0.04108835068709097,0.00506154691291908,0.011682359618961155,0.015013375886000206,0.010997920853636243,0.0,0.0,0.0,0.02300426390519987,0.010626259047629436,0.0,0.01125214664093346,0.04865021057983845,0.01951137257356628,0.10537227718804108,0.007612924881912095,0.016855550701944565,0.21052317285551603,0.007239798451555166,0.0,0.029405733884395602,0.08659872753089794,0.0
K29,0.0,0.08510876999794872,0.04325515692712439,0.0224834216191296,0.0,0.026120333578919127,0.012378020092010668,0.055824232347957074,0.0,0.19114702708599154,0.037617480273992754,0.0,0.0,0.0,0.021570037643368872,0.028395340468345836,0.0,0.0,0.0,0.026261697439181456,0.02657159207753463,0.056499249995501793,0.0,0.021758341899354484,0.16231627478110058,0.0,0.0,0.0,0.05747272855519263,0.04508527199464225
K31,0.0,0.022854137888753227,0.04415899578152456,0.008278943642507029,0.0958673340458189,0.0022801823617582635,0.004819712786968121,0.032194629759073036,0.006688973560671632,0.01478029986566022,0.0,0.0114803949657017,0.05091813465472824,0.0,0.0,0.014729883087087985,0.00838715160049972,0.0,0.001373812058832283,0.032104128084511935,0.0,0.0765083217363873,0.00848968916453322,0.009830621164588601,0.2609858072377971,0.010189922112636952,0.006404710057368827,0.012341468116566352,0.08255130786117258,0.00918910887665212
K32,0.12855447911448797,0.022464660399844218,0.033521654128456625,0.005906711334775857,0.012422898952255809,0.0057934525367635634,0.001886110465301563,0.021161016633536357,0.005030567803194692,0.20041995318317787,0.0,0.0,0.06365325237093053,0.017491501776144586,0.0027881664391991657,0.011404001505989938,0.0,0.0,0.0,0.02999233184822753,0.005939989978468802,0.09151379723193663,0.0,0.0070134789286844,0.10274724777667303,0.005478086050338618,0.003457076964233245,0.016233437747971487,0.06933748211577816,0.008088552201087318
