lat,lon,res.time,secchi,tn,tp,state,SurLand
45.357789,-88.265174,240.0369707,2.040933333,617.2,22.88888889,Wisconsin,forest
44.889777,-88.479505,5.424707787,3.234266667,616,12.5,Wisconsin,other
43.521106,-88.051676,3.093419405,1.4,740,10,Wisconsin,other
41.726313,-91.730446,25.8019643,0.928214286,1069.582609,67.7125,Iowa,other
41.854729,-95.464831,179.9330747,1.226470588,984.5857143,120.3058824,Iowa,agricultural
40.714199,-94.691178,38.92092673,0.825294118,1897.5,106.0623529,Iowa,agricultural
42.983901,-88.503408,29.94958618,1.407894737,1474.5,40.46666667,Wisconsin,other
40.090776,-74.22512,187.5173365,1.35,1184.15,114,New Jersey,other
41.18472,-74.32076,4.508579443,2.2,575,11,New York,forest
43.59944,-89.779963,25.44436703,0.761215273,1308,90.98461538,Wisconsin,other
44.088135,-91.351223,747.9306067,0.766354286,1149,145.6428571,Wisconsin,forest
41.77764,-94.466796,139.9564961,1.613636364,2810.084211,55.51636364,Iowa,agricultural
45.483866,-89.751291,40.54054852,1.034527059,714,41.61923077,Wisconsin,forest
44.937036,-87.201881,9.826835413,2.070568254,937.8,7.458266667,Wisconsin,agricultural
41.785417,-91.58439,585.4273962,0.633,7129.112,196.803,Iowa,agricultural
42.83306,-88.449803,83.28583728,2.230248,574,16.83333333,Wisconsin,other
41.476729,-93.919326,50.52569226,0.566666667,2159.966667,260.677619,Iowa,agricultural
46.00502,-90.067952,2.699301277,4,1032,22,Wisconsin,other
45.694135,-90.388585,116.7643822,1.07442,1049,60.75,Wisconsin,forest
42.121397,-91.82403,5.502717883,2.243703704,791.4130435,38.67259259,Iowa,other
46.048055,-89.136822,2.566703033,4.212417778,340,16.47058824,Wisconsin,forest
44.918899,-89.634103,390.7470205,0.8382,946,83.25,Wisconsin,other
45.715478,-91.680863,4.229207766,3.077430625,407,23.5630137,Wisconsin,forest
43.37453,-88.228587,6.763323462,1.926266667,565.5,23.54285714,Wisconsin,other
45.300203,-91.616188,131.262484,0.4572,1295.8,139.8,Wisconsin,other
45.321501,-92.371385,3.4640509,1.7608,614,19.42857143,Wisconsin,other
45.493455,-92.42209,8.183705169,4.485852632,331,24.02439024,Wisconsin,forest
41.296805,-95.916353,1.315685376,0.57,2266.915789,174.2269565,Iowa,other
41.241889,-94.633664,12.32066729,1.718571429,778.8588235,33.29714286,Iowa,agricultural
42.817118,-88.168707,3.929470319,3.342992593,1075,16.01764706,Wisconsin,other
43.442993,-95.344954,4.31878016,0.6935,3176.205882,97.5195,Iowa,agricultural
42.851371,-88.441604,17.04567518,1.518248,1284.5,20.07631579,Wisconsin,other
45.778559,-89.068829,3.982264499,3.097568696,504,16.346875,Wisconsin,other
42.787801,-88.551725,4.44258843,3.8163712,793.5,13.778,Wisconsin,other
43.41306,-95.136037,1.38748155,1.293809524,1979.627778,102.5971429,Iowa,other
42.272474,-95.604558,44.76375438,1.018421053,1062.51875,57.17222222,Iowa,agricultural
40.710152,-93.398892,33.23278524,0.258076923,2355.452174,203.5426923,Iowa,agricultural
41.109128,-94.388495,14.45194218,0.834375,2144.535714,132.385,Iowa,agricultural
44.342409,-89.150038,8.497141244,3.99352,1614.75,17.44444444,Wisconsin,agricultural
43.495915,-72.918757,3.258632407,6.831415964,188,13.76190476,Vermont,forest
41.638399,-92.173864,15.82976774,1.2025,1736.9875,68.8805,Iowa,agricultural
43.608028,-90.091227,29.56590244,1.263359686,1077.3,55.66578947,Wisconsin,other
45.9521,-89.380305,5.914406085,1.260715862,748,38.52028986,Wisconsin,other
43.387867,-88.212998,4.742921767,3.866666667,426.6666667,13.83333333,Wisconsin,other
44.109458,-89.388287,127.1012821,4.336656,1057.428571,16.9,Wisconsin,other
46.293177,-90.82869,36.76026851,1.26453,1371.3,30.32631579,Wisconsin,forest
45.917838,-89.434206,2.634902992,5.024845714,343,10.82604651,Wisconsin,forest
46.272272,-90.555012,15.80786891,1.12776,1097,32.33333333,Wisconsin,forest
45.017952,-92.695838,61.45980731,1.514285714,2120,67.28571429,Wisconsin,agricultural
43.443595,-88.969472,3.303607962,0.45526,3649,356.21,Wisconsin,agricultural
43.370938,-88.617895,83.33497985,0.28455,3719,387.875,Wisconsin,agricultural
41.384279,-94.438474,21.72118245,0.627647059,1378.1,110.5094118,Iowa,agricultural
42.295219,-95.051134,6.403251653,2.8325,727.8588235,23.01421053,Iowa,other
41.19476,-91.896266,54.68211228,0.499,3651.78,157.1305,Iowa,agricultural
40.83594,-95.35717,75.16137553,0.395555556,1865.757143,164.8016667,Iowa,agricultural
41.114791,-92.8456,31.37643617,0.49,1647.252941,124.213,Iowa,agricultural
43.076271,-88.389622,12.46323794,3.241529524,1310,17.12019608,Wisconsin,other
45.939374,-89.229914,2.866365672,1.622353333,521.3333333,29,Wisconsin,other
45.387909,-92.076894,6.894047641,1.469730732,1341,51.81730769,Wisconsin,agricultural
42.119726,-94.020283,150.1353942,1.749090909,10404.91053,69.42181818,Iowa,agricultural
40.996927,-93.273557,11.84947195,1.672692308,929.8782609,37.05307692,Iowa,agricultural
42.30273,-73.124086,3.333279298,3.6,290,9,Massachusetts,forest
41.435318,-95.591862,77.81878035,0.602777778,2248.542857,162.9377778,Iowa,agricultural
46.06466,-89.853019,2.292374781,3.3,510,32.5,Wisconsin,other
42.129445,-92.724552,62.58030229,0.618148148,4476.995833,110.0248148,Iowa,agricultural
42.523469,-88.25682,4.915294997,2.529017391,740,17.73,Wisconsin,other
45.214479,-90.69953,36.25621416,0.767883636,1245.75,123.92,Wisconsin,forest
45.075791,-89.050452,65.42235128,2.41935,1196,29.16222222,Wisconsin,forest
45.345685,-89.212931,4.185757815,4.14655,320,15.14285714,Wisconsin,forest
45.696967,-90.404182,4.574193591,0.932688,1248.5,72.2,Wisconsin,other
45.180986,-92.615823,50.19423186,1.03146878,2338.958333,210.0238095,Wisconsin,agricultural
43.539531,-90.957475,125.9714699,2.48204,3367.5,27.25,Wisconsin,agricultural
45.316224,-91.625957,2.034803273,0.86106,850,89.5,Wisconsin,agricultural
45.360144,-91.683981,8.063073601,0.690438261,1352.2,172.3088235,Wisconsin,agricultural
45.794474,-92.398558,4.142129781,0.92583,1738,75.22222222,Wisconsin,other
45.894256,-89.631539,3.661354835,2.97688,977,23.66666667,Wisconsin,forest
43.318607,-94.69502,0.739963231,0.368571429,2539.705556,155.4928571,Iowa,other
45.850673,-89.451501,4.530808818,2.91084,309,11.25,Wisconsin,other
42.404102,-93.987735,84.86525182,2.033809524,11997.18235,63.50333333,Iowa,agricultural
45.83463,-89.125698,6.853840989,1.564830545,824.25,27.4942623,Wisconsin,other
43.736963,-88.984933,4.163985418,1.349218971,1985,169.39375,Wisconsin,agricultural
43.02662,-90.092046,28.99673311,1.703832,1153,34.71627907,Wisconsin,forest
43.476684,-95.091459,1.755985979,1.844,996.6058824,44.9155,Iowa,agricultural
46.065212,-89.798036,22.92472103,1.6,530,28.5,Wisconsin,other
46.27802,-91.03622,4.034564924,5.685866667,252,12,Wisconsin,forest
43.734188,-73.183953,9.540461598,7.539830529,204,10.22500001,Vermont,forest
43.908039,-91.056938,244.3326562,0.478365517,1407.75,165.9310345,Wisconsin,other
43.498253,-89.302323,486.5878877,0.9858,3840,111.99995,Wisconsin,agricultural
45.398353,-91.313966,9.383104873,1.745476923,1923,36.11333333,Wisconsin,other
40.469209,-74.424033,61.3746337,1.1,833.1,55,New Jersey,other
45.766053,-89.802335,2.488915509,3.358055172,515,17.0516129,Wisconsin,forest
41.713008,-70.089673,2.071305266,2.4,381.5,27,Massachusetts,other
42.609165,-88.606658,12.45666847,2.344992857,1354.4,28.87222222,Wisconsin,agricultural
42.642626,-88.642481,147.5242556,0.2,3252.5,255.5,Wisconsin,agricultural
45.55462,-92.047513,4.647124099,4.716384211,1002.5,22.43770833,Wisconsin,other
43.472222,-88.191434,10.13888519,1.3,1170,16,Wisconsin,agricultural
45.333325,-92.429375,11.01798028,2.726739286,907,39.59411765,Wisconsin,other
44.690111,-88.668019,3.784842018,2.455234146,682,15.74914894,Wisconsin,other
44.322526,-89.181754,200.8228131,3.404333333,1910,12.05428571,Wisconsin,other
45.36815,-91.349209,13.66668244,1.5,3901,122,Wisconsin,forest
41.064045,-94.719882,19.98862617,1.061666667,2200.842857,58.83,Iowa,agricultural
43.015469,-89.3252,11.37900353,1,1171.466667,72.265,Wisconsin,other
46.224017,-91.090424,6.250353733,2.269308571,822,30.61282051,Wisconsin,forest
43.986661,-87.873781,5.231962557,2.661066667,1501,17.70322581,Wisconsin,other
43.806335,-88.017632,1.516864858,5.098277,671,9.916436782,Wisconsin,other
44.440318,-90.827234,1087.4131,1.040277333,1752.25,140.8125,Wisconsin,other
42.111589,-91.139557,16.22878379,1.169642857,1307.358333,88.24714286,Iowa,agricultural
43.077766,-88.930658,2.052455747,3.193974684,764.3333333,15.58106383,Wisconsin,other
43.540957,-87.962733,2.246032114,2.077777778,1336.125,13.2,Wisconsin,agricultural
46.003642,-89.522627,3.608710358,4.370738462,293,21.2,Wisconsin,other
43.032583,-94.88838,12.52693432,0.386190476,2419.882353,174.2628571,Iowa,agricultural
45.731695,-89.682391,1.857459031,2.129527,317,35.47037037,Wisconsin,forest
45.430041,-91.975127,63.10408288,1.1450016,1111,57.4,Wisconsin,agricultural
45.763645,-89.493183,14.3132419,1.91008,256,20,Wisconsin,forest
42.937569,-95.470902,82.34585138,1.211764706,2439.846154,85.53117647,Iowa,agricultural
45.453896,-92.513248,7.210088096,1.843813333,2013.5,96.07692308,Wisconsin,agricultural
43.891268,-73.052383,2.161386127,3.712500025,177,9.149999933,Vermont,forest
45.141899,-88.884167,75.42444065,3.9624,349,14,Wisconsin,other
41.407534,-93.075719,424.9838998,0.795714286,4079.665217,99.52814815,Iowa,agricultural
43.492343,-88.895186,7.477369819,0.52203625,1761.5,294.7702941,Wisconsin,agricultural
41.603842,-95.217457,24.60246832,0.684545455,1939.2,85.89954545,Iowa,agricultural
44.691139,-88.676145,10.72255791,2.790580952,650,12.0252,Wisconsin,other
40.875027,-93.034708,23.11211579,0.619677419,1311.478261,112.0112048,Iowa,agricultural
44.235747,-89.140437,7.75053606,2.0574,820,18.71428571,Wisconsin,forest
45.507712,-91.723746,43.22058233,1.703460952,742.25,45.71515152,Wisconsin,agricultural
41.291019,-92.541016,19.96493853,1.55,1533.695652,93.54740741,Iowa,agricultural
42.563306,-88.212552,0.47994721,3.703571429,1500,23.09756098,Wisconsin,other
43.230228,-93.793726,7.031154248,0.764074074,2700.478261,281.2714815,Iowa,agricultural
45.021615,-88.22709,1.426661146,3.830293333,520,30.5435,Wisconsin,other
44.045328,-87.737614,13.69885273,2.126133333,1245.666667,95.97272727,Wisconsin,agricultural
43.646701,-88.015415,8.35480856,2.866666667,640,16,Wisconsin,agricultural
45.308875,-88.199461,28.74565585,2.0574,988,29.5,Wisconsin,forest
44.470232,-89.337741,13.94636698,3.419836522,897,15.05037037,Wisconsin,agricultural
44.583266,-87.488272,19.55462878,1.856666667,2030,10.5,Wisconsin,agricultural
44.365621,-89.739112,529.3003308,1.71776,4687.5,27.26666667,Wisconsin,agricultural
45.422306,-92.099445,7.197452827,1.924664516,3960.5,36.07647059,Wisconsin,agricultural
45.850761,-89.798723,5.452903466,3.1,320,20,Wisconsin,forest
43.758739,-89.409906,56.73289976,1.928666667,1157.285714,150.4545455,Wisconsin,other
45.295969,-92.53976,10.61325392,2.735410667,1036.666667,29.34791667,Wisconsin,forest
44.519012,-89.131911,59.70584641,2.4692,964.6666667,24.33333333,Wisconsin,forest
45.605614,-92.320717,4.85880705,3.113736585,679.3333333,24.94444444,Wisconsin,agricultural
46.166751,-90.617904,94.08604135,1.05664,1186,27,Wisconsin,other
43.157785,-88.472287,3.735350347,2.604570833,1098,13.26285714,Wisconsin,agricultural
45.613819,-92.198159,7.342519912,0.70104,1849,82,Wisconsin,forest
43.451273,-88.159689,3.369277209,2.1536,812.6666667,15.5,Wisconsin,other
41.867485,-92.114174,14.46566871,1.495925926,1364.713043,110.6192593,Iowa,agricultural
42.03788,-94.845302,5.461350775,0.494090909,1920.922222,427.1177273,Iowa,agricultural
40.837095,-94.543738,8.544111915,0.800555556,1543.864286,92.08,Iowa,agricultural
43.555226,-87.953539,7.003804595,1.400123291,1040.571429,21.8254902,Wisconsin,agricultural
46.016693,-89.614589,1.528837912,4.6736,326.195122,7.863636364,Wisconsin,forest
44.469667,-88.907955,1006.793529,1.3504,1730,46.5,Wisconsin,other
45.279925,-91.103918,297.7310477,1.345275,1943.333333,64.15,Wisconsin,forest
40.598709,-93.769118,17.52362445,2.2392,632.3818182,22.8624,Iowa,forest
42.987674,-95.667987,98.01741875,1.39,1607.076923,50.04941176,Iowa,agricultural
45.295559,-91.357871,6.519126219,4.077738983,460.7142857,12.4516129,Wisconsin,forest
45.163999,-91.320662,17.44998458,1.275,870,21.375,Wisconsin,forest
40.819878,-91.387752,53.89223453,2.607692308,2976.069565,35.58461538,Iowa,agricultural
43.979656,-89.801253,294.7186591,1.619290105,1960,41.11923077,Wisconsin,other
45.989421,-92.326369,4.293451256,2.718769231,581,20.40238095,Wisconsin,forest
45.754425,-90.371637,6.948893347,0.877146667,884,48.10909091,Wisconsin,forest
43.562614,-89.833939,679.392545,1.736566154,1224.5,99.53846154,Wisconsin,other
43.000782,-88.991134,9.378375368,2.234888949,1353.5,23.57368421,Wisconsin,agricultural
43.129037,-88.518036,5.563908,2.122235714,1285,14.21388889,Wisconsin,other
42.010209,-95.788224,55.1744779,1.34047619,931.9611111,63.68142857,Iowa,agricultural
45.250604,-91.402686,3.863533888,3.111465349,540.8823529,15.861875,Wisconsin,forest
45.088589,-91.314962,5.662516829,1.6179,503,11.75,Wisconsin,other
44.709994,-92.014869,201.2191184,1.08,1315.8,65.6,Wisconsin,agricultural
43.598531,-88.207072,38.16702915,1.25,808,19,Wisconsin,other
45.953871,-89.561804,13.6110237,2.7,620,20,Wisconsin,forest
40.708892,-91.970986,31.90605822,1.938571429,668.1588235,29.85904762,Iowa,forest
45.690882,-90.434282,2.672015314,1.40208,1182,64.5,Wisconsin,other
45.432798,-92.415511,8.730601415,0.83312,1264.5,47,Wisconsin,forest
45.871754,-89.694287,1.807531905,4.06816224,381.5,16.0787037,Wisconsin,other
45.346355,-92.353923,74.34183044,1.824717857,780,61.9921875,Wisconsin,other
43.146974,-94.659413,8.808719374,0.533636364,2647.255556,81.04772727,Iowa,agricultural
44.347186,-89.141051,18.73306645,11,1108,11.92307692,Wisconsin,other
44.686099,-88.658154,2.985430069,3.202541017,652,13.04432836,Wisconsin,forest
41.197977,-94.43679,28.39833601,0.523809524,3028.235294,257.2190476,Iowa,agricultural
43.047101,-87.892656,6.71306832,0.18,3053.333333,247.1428571,Wisconsin,other
45.580941,-92.040023,21.53741723,2.8704,493,12,Wisconsin,forest
44.808344,-91.521805,6.111211983,1.672253333,857.2857143,93.81818182,Wisconsin,other
45.61885,-90.352088,7.37973721,1.0668,986,57,Wisconsin,forest
45.583458,-91.922194,5.349858527,4.01704129,597,11.2835443,Wisconsin,forest
45.912105,-89.62076,3.578889353,1.12014,992,46,Wisconsin,forest
43.107725,-89.422733,6.149806822,2.5,1139.132673,54.11838235,Wisconsin,agricultural
42.536308,-88.133214,16.80939384,1.518902857,987,24.85714286,Wisconsin,other
44.815057,-89.350158,12.24849936,1.875993043,732.5,28.27363636,Wisconsin,other
41.778638,-92.963499,31.9227263,0.388518519,3111.83913,145.92,Iowa,agricultural
43.93128,-87.891274,74.81700081,4.3496,1522.5,14.3,Wisconsin,agricultural
45.322485,-92.204921,12.74785405,0.813816,2389.4,258.4777778,Wisconsin,agricultural
45.764443,-90.660446,26.74044077,1.133333333,902,22,Wisconsin,other
41.588027,-92.55105,29.9139434,0.923333333,1466.53913,89.70074074,Iowa,agricultural
44.025439,-87.764025,31.93790067,1.845895652,1420,208.6,Wisconsin,agricultural
41.021369,-94.06696,32.83228423,0.4975,1276.025,115.661875,Iowa,agricultural
45.254072,-91.450684,3.226071777,1.827914286,736.4666667,22.08428571,Wisconsin,other
42.914629,-88.142252,14.21551969,1.9146816,527,32.646875,Wisconsin,other
42.763591,-89.974069,57.9069044,0.804988571,2024.7,117.6789474,Wisconsin,agricultural
44.504614,-89.547908,53.18592426,1.1906,1746.666667,35.88,Wisconsin,other
43.174412,-91.90877,47.15246364,1.368095238,2314.577778,76.99227273,Iowa,agricultural
45.668593,-90.454877,30.85280821,0.9467088,1570,60.64,Wisconsin,forest
44.750853,-89.863234,33.48246788,1.071401212,2165,149.9491525,Wisconsin,agricultural
42.626813,-95.207489,4.747683425,0.375,1308.229412,88.62333333,Iowa,agricultural
44.600484,-89.342018,27.26141473,2.080853333,977.3333333,42.94827586,Wisconsin,agricultural
43.81056,-88.993336,5.556202409,4.478469851,655.5,65.21259843,Wisconsin,agricultural
45.813838,-90.983377,72.15329076,3.5,1133,52,Wisconsin,forest
43.584455,-88.925453,12.38107986,0.527799608,2237.428571,180.5231788,Wisconsin,agricultural
44.585241,-72.310419,4.564221998,7.658596506,163,8.961351364,Vermont,forest
43.326821,-88.180355,64.41212411,1.8,730,16,Wisconsin,agricultural
45.048227,-88.115462,119.7947859,1.595,994,35.75,Wisconsin,other
44.833637,-88.51055,20.67636073,1.4351,1022,34.11428571,Wisconsin,other
40.652483,-93.851071,13.43172726,1.684230769,637.4,33.71576923,Iowa,forest
42.859544,-88.600655,8.234420359,2.03638,1124.333333,21.1875,Wisconsin,other
44.694693,-91.012207,400.0163177,1.039083714,877.25,65.17575758,Wisconsin,forest
44.118877,-89.206203,45.31672705,3.601655833,1288.666667,19.70566667,Wisconsin,other
45.986404,-92.079224,3.608284215,2.4384,731,12,Wisconsin,forest
45.070665,-90.942108,20.93231429,1.058111111,1683.666667,126.28,Wisconsin,forest
46.49176,-91.349795,4.42261148,2.40792,452,12.75,Wisconsin,forest
44.912048,-89.256153,11.32713799,2.40284,951,28.66666667,Wisconsin,other
41.011625,-92.426439,25.95743088,0.372941176,2364.170588,301.0582353,Iowa,other
44.618145,-89.242035,1.713141216,3.294742857,773,18.19047619,Wisconsin,other
46.158634,-91.921595,48.98477907,1.53537,900,33.275,Wisconsin,forest
41.296246,-94.479227,35.39438321,1.132352941,1066.130769,79.61294118,Iowa,agricultural
39.853476,-74.212965,221.5379651,1.1,229,38.41,New Jersey,forest
41.031601,-74.715902,48.72103491,0.7,1121,85.7,New Jersey,forest
40.729408,-94.826334,27.4576409,0.655555556,1424.628571,107.5022222,Iowa,agricultural
45.131809,-88.051108,13.06078406,3.326912727,943.75,25.72,Wisconsin,agricultural
45.939424,-89.364557,3.383545783,2.827528,659.222,19.47666667,Wisconsin,forest
45.53756,-92.4239,3.327274387,1.92136,594,30.16666667,Wisconsin,forest
45.161893,-88.172877,9.089010446,4.7244,650,12.03666667,Wisconsin,forest
41.275271,-93.588589,57.97158013,1.209,1424.576471,69.587,Iowa,other
44.446888,-71.811139,17.1432463,4.315662655,248,11.56187497,Vermont,forest
45.27392,-91.476493,5.316750419,3.3,499,18,Wisconsin,forest
41.206285,-95.857121,0.642647457,0.358695652,1308.663158,112.7856522,Iowa,other
45.032088,-92.640151,2705.743658,2.066666667,2790,96,Wisconsin,agricultural
46.162993,-89.317797,1.477819567,9.160933333,1000.5,9.402285714,Wisconsin,forest
44.350132,-89.083083,3.245864287,3.64328,1837.833333,53.1754386,Wisconsin,other
45.38307,-90.14617,9.161233619,1.255245854,1366,96.49111111,Wisconsin,forest
43.073003,-88.307032,5.95052074,2.369502222,709.6666667,21.69166667,Wisconsin,other
41.521184,-90.678338,28.20697428,0.778571429,1630.595833,62.50428571,Iowa,agricultural
46.107055,-89.842497,4.913074747,3.06088,390,16.5,Wisconsin,other
43.508822,-94.583025,6.61931285,0.306785714,3102.1,185.076,Minnesota,agricultural
46.237913,-89.606555,5.585426729,4.4,902,7,Wisconsin,forest
43.503744,-95.127339,4.167013298,0.84375,2525.683333,215.8614286,Minnesota,agricultural
41.747331,-84.806732,4.979041275,1.533333333,1521.833333,50.16666667,Indiana,agricultural
41.758845,-85.008151,3.402356768,2.783333333,912.1666667,38,Indiana,other
46.138946,-89.110061,3.208075519,2.5733575,573,29.13636364,Wisconsin,forest
44.91304,-92.77281,34.18760068,1.7823,849.3846154,46.35714286,Minnesota,agricultural
42.987152,-72.062666,2.989390518,9.7,260,5.511764706,New Hampshire,forest
42.862063,-72.022716,3.794384757,2.9,390,10.956,New Hampshire,forest
43.021523,-72.141229,10.61106778,7.476470588,250,4.850434783,New Hampshire,forest
43.538027,-71.50745,5.743057085,7.701666667,241.3333333,7.107894737,New Hampshire,forest
43.715715,-71.55818,8.984032507,3.5375,320,9.065517241,New Hampshire,forest
43.238299,-71.226355,5.792922073,3.6,310,8,New Hampshire,forest
43.338133,-71.390134,32.64721469,3,780,18,New Hampshire,forest
42.869236,-71.208049,15.22420502,4.746153846,500,10.96306452,New Hampshire,forest
44.285814,-71.916906,30.57815744,3,590,10.9625,New Hampshire,forest
43.345643,-72.079898,8.533161016,3.619047619,440,10.203125,New Hampshire,forest
43.327028,-71.042878,6.80885714,2.78,320,13.11509434,New Hampshire,forest
42.809224,-72.056239,1.024481267,8.423076923,245,6.560740741,New Hampshire,forest
43.154828,-72.029942,16.85903115,4.4,350,11.5,New Hampshire,forest
43.11748,-71.826413,23.02406337,5.2,1450,10.77777778,New Hampshire,forest
43.792796,-71.122832,34.40170525,5.609090909,336.6666667,7.204464286,New Hampshire,forest
43.112926,-72.088661,18.10356114,2.8725,247,12.02716418,New Hampshire,forest
43.199852,-71.096556,11.82324688,2.3,500,30,New Hampshire,forest
43.079523,-71.97078,249.9126995,2,510,19,New Hampshire,forest
43.582235,-70.967112,4.397651795,9.241,186,7.5,Maine,forest
43.616395,-70.968028,8.636736711,5.471428571,357.3333333,10.66666667,Maine,forest
43.505626,-71.021799,186.8551236,3.2,630,13,New Hampshire,forest
43.563607,-71.086795,3.454935159,8.2,310,11.5,New Hampshire,forest
44.803974,-71.119829,9.661629964,2.1,310,12,New Hampshire,forest
43.389542,-71.28503,42.66578055,3.852941176,310,11.42258065,New Hampshire,forest
43.909556,-71.99343,32.33266593,3,330,25,New Hampshire,forest
43.706132,-71.106853,1.895007929,4.275,340,7.5,New Hampshire,forest
43.856903,-71.150952,36.79552632,4.2,350,8,New Hampshire,forest
43.028708,-71.810205,8.054125734,4.1,185,8.55862069,New Hampshire,forest
43.836249,-71.328937,22.36075605,3.5,310,6,New Hampshire,forest
43.478253,-71.339889,9.887495423,6.6,230,3.333333333,New Hampshire,forest
43.659814,-71.767459,12.70694346,10.6,290,4,New Hampshire,forest
42.779831,-72.285925,9.795889068,4.5,1120,6,New Hampshire,forest
42.959968,-71.899287,10.26146414,3.5,350,13.3,New Hampshire,forest
43.291689,-71.178047,1.459548977,3.7,840,2,New Hampshire,forest
43.608907,-71.342476,2.351204972,8.081818182,296.6666667,3.946666667,New Hampshire,forest
43.190804,-71.042822,4.309217934,4.3,310,12.5,New Hampshire,forest
43.101735,-72.148758,7.479820367,3.3,370,10.5,New Hampshire,forest
43.914535,-71.452607,44.42165094,2.5,350,23,New Hampshire,forest
42.766505,-71.306376,148.5206045,1.9,490,18,New Hampshire,forest
43.284291,-71.638969,2.607420759,3.3,340,18,New Hampshire,forest
42.93137,-72.192274,9.72046271,2.8,1160,14,New Hampshire,forest
42.959826,-72.13924,3.257992384,8.56,210,5.644117647,New Hampshire,forest
42.983584,-72.031833,12.29261648,6.6,330,6,New Hampshire,forest
43.865782,-71.629818,1001.208156,2.3,320,4,New Hampshire,forest
42.77176,-71.423362,64.32896435,1.2,900,27.83928571,New Hampshire,other
43.840281,-71.126985,3.219474384,2.825,292,10.5,New Hampshire,forest
42.906024,-72.08136,1.891746932,8.8,170,4.487142857,New Hampshire,forest
43.827528,-72.1498,76.71958003,4.75,220,9.81875,New Hampshire,forest
43.028248,-71.827494,3.515370015,1.8,1610,14,New Hampshire,forest
42.764455,-71.988251,4.226223907,3.5,410,10.97538462,New Hampshire,forest
44.693887,-71.285633,20.63274909,3.7,150,7,New Hampshire,forest
43.246378,-71.37316,58.51205457,1.7,1010,27,New Hampshire,forest
43.158435,-71.235914,143.2053149,1.5,1640,18.5,New Hampshire,forest
42.95135,-71.407694,3.596541908,3.028571429,550,14.075,New Hampshire,other
43.215417,-71.212154,11.39601688,2.25,425,19.08974359,New Hampshire,forest
43.97578,-71.963909,7.426442312,6.9,200,8.04,New Hampshire,forest
43.488776,-71.193888,5.154142284,4.8,340,7,New Hampshire,forest
43.279286,-71.970753,62.0587577,2.707142857,340,12.36111111,New Hampshire,forest
43.284043,-71.940431,2.060760229,3.533333333,340,11,New Hampshire,forest
43.359609,-71.315346,20.98288705,4.3,1100,10.5,New Hampshire,forest
42.79282,-72.17888,10.15452629,3.375,270,9.553888889,New Hampshire,forest
42.982303,-70.766099,43.11193484,1.4,1370,39,New Hampshire,other
42.922892,-71.328342,47.70687019,1.4,600,20,New Hampshire,forest
43.188138,-72.153851,7.324666707,9.2,150,6.134444444,New Hampshire,forest
43.924497,-71.162131,67.51258323,2.6,360,15,New Hampshire,forest
43.623335,-71.264995,4.481945804,4.783333333,171.5,6.675,New Hampshire,forest
43.639523,-71.997779,85.11113794,1.4,1910,37,New Hampshire,forest
43.707547,-71.936503,25.69734417,4.2,240,14,New Hampshire,forest
43.554242,-72.127555,23.90634168,2.3,620,14,New Hampshire,forest
43.641738,-71.558946,56.05842247,2.3,470,24,New Hampshire,forest
42.977963,-71.321203,22.0835915,2,850,16,New Hampshire,forest
43.314114,-71.791769,51.05101618,3.2,420,18,New Hampshire,forest
42.83155,-71.444463,4.528615439,7.6,280,11,New Hampshire,other
43.665848,-72.289776,10.64464721,4,200,9,New Hampshire,forest
43.627682,-72.149374,51.89224447,3.736363636,445,11.02105263,New Hampshire,forest
43.217485,-71.767519,9.178570541,3.441666667,300,9.515625,New Hampshire,forest
42.727445,-71.287594,3.453999271,5.5,340,8.25,New Hampshire,forest
43.060291,-71.847097,7.362061367,5.945,330,7.236944444,New Hampshire,forest
42.71787,-71.997103,13.62340669,3.157142857,340,11.00893617,New Hampshire,forest
42.770489,-71.299736,12.79463201,4.504166667,445,8.915777778,New Hampshire,forest
42.78134,-71.658737,9.527632871,3.95,270,12.85714286,New Hampshire,forest
44.265595,-71.904574,84.40801602,5,590,6.5,New Hampshire,forest
43.222993,-72.175894,30.44303721,1.3,440,22,New Hampshire,forest
42.937777,-72.076078,9.981501481,3.033333333,435,11.64,New Hampshire,forest
43.787029,-71.493355,2.614845994,4.4,430,9.5,New Hampshire,forest
44.352733,-71.641261,15.16206702,3.15,430,10.98,New Hampshire,forest
44.1636,-71.677886,47.18684972,3.85,1085,5.333333333,New Hampshire,forest
43.188817,-71.596734,18.75016975,1.1,980,29.5,New Hampshire,forest
43.414167,-71.827425,12.56946872,7.2,120,3.15,New Hampshire,forest
42.739095,-72.152532,2.664116059,6.105,240,6.497166667,New Hampshire,forest
43.179089,-71.165505,14.42303165,3.95,310,14.83333333,New Hampshire,forest
43.268125,-72.251356,27.95588196,3.8375,220,9.896428571,New Hampshire,forest
44.59056,-71.342791,178.5590967,1.3,230,14,New Hampshire,forest
43.053905,-71.187481,10.63078464,1.953333333,710,22.4725,New Hampshire,forest
42.798295,-71.385847,9.209693362,3.15,515,15.496875,New Hampshire,forest
43.168074,-71.965247,20.56437096,4.3,400,8.44,New Hampshire,forest
43.609033,-71.970085,37.31398537,4.6,440,6.5,New Hampshire,forest
42.820447,-72.011881,106.8481292,1.4,620,33.5,New Hampshire,forest
43.434226,-71.797643,9.04446936,1.8,410,24,New Hampshire,forest
43.400665,-72.005188,19.44494371,2.5,430,11.44296296,New Hampshire,forest
